Site_code,Site,Treatment,Fgroup,Species,Plot,LAImax,LAImin,LMA,Max_BM,Min_BM,BM_Growth,WT,PineBM_change,SpruceBM_change,BirchBM_change
OLC,oli,ctr,Graminoids,CareLasi,2,0.22522098,0.022169643,207.8108636,46.80336629,4.607092628,42.19627366,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,3,0.400775291,0.020464286,207.8108636,83.2854594,4.252700888,79.03275851,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,4,0.133002616,0.020464286,207.8108636,27.63938843,4.252700888,23.38668754,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,5,0.047775,0,207.8108636,9.92816401,0,9.92816401,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,6,0.041058887,0,207.8108636,8.532482757,0,8.532482757,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,7,0.173090759,0.008526786,207.8108636,35.97014021,1.771958703,34.19818151,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,8,0.183271199,0.001705357,207.8108636,38.08574605,0.354391741,37.73135431,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,9,0.230562456,0.006821429,207.8108636,47.91338313,1.417566963,46.49581617,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,1,0.0007575,0,148.6032254,0.112566943,0,0.112566943,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,2,0.00109375,0,148.6032254,0.162534778,0,0.162534778,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,3,0,0,148.6032254,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,4,0.00113625,0,148.6032254,0.168850415,0,0.168850415,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,5,0,0,148.6032254,0,0,0,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,6,0.00328125,0,148.6032254,0.487604333,0,0.487604333,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,7,0.0021875,0,148.6032254,0.325069556,0,0.325069556,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,8,0,0,148.6032254,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CarePauc,9,0,0,148.6032254,0,0,0,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,1,0.04194375,0,105.8877306,4.441328499,0,4.441328499,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,2,0.0444375,0,105.8877306,4.705386028,0,4.705386028,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,3,0.205625,0,105.8877306,21.7731646,0,21.7731646,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,4,0,0,105.8877306,0,0,0,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,5,0.015817308,0,105.8877306,1.674858815,0,1.674858815,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,6,0,0,105.8877306,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,7,0.0007575,0,105.8877306,0.080209956,0,0.080209956,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,8,0,0,105.8877306,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareRost,9,0.022596154,0,105.8877306,2.392655451,0,2.392655451,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,1,0.091260417,0,105.8877306,9.663358412,0,9.663358412,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,2,0.078594386,0.012902778,105.8877306,8.322181173,1.366245857,6.955935316,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,3,0,0,105.8877306,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,4,0.091260417,0,105.8877306,9.663358412,0,9.663358412,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,5,0,0,105.8877306,0,0,0,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,6,0,0,105.8877306,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,7,0,0,105.8877306,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,8,0.091260417,0,105.8877306,9.663358412,0,9.663358412,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioAngu,9,0.04216571,0,105.8877306,4.464831344,0,4.464831344,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,1,0.04205502,0.004660714,221.6607561,9.321947432,1.033097452,8.288849979,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,2,0.042453125,0,221.6607561,9.410191785,0,9.410191785,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,3,0.13896974,0.004660714,221.6607561,30.80413759,1.033097452,29.77104013,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,4,0.212540586,0.029517857,221.6607561,47.11190697,6.542950532,40.56895644,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,5,0.008415179,0,221.6607561,1.865314845,0,1.865314845,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,6,0.284534419,0.017089286,221.6607561,63.07011444,3.788023992,59.28209045,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,7,0.126442377,0.031071429,221.6607561,28.02731285,6.887316349,21.1399965,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,8,0.254676724,0.038490525,221.6607561,56.45183511,8.531838825,47.91999629,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,ErioVagi,9,0.055471387,0.007767857,221.6607561,12.2958295,1.721829087,10.57400041,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,1,0.009401552,0,215.163843,2.022874009,0,2.022874009,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,2,0.324192635,0,215.163843,69.75453316,0,69.75453316,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,3,0.140125,0,215.163843,30.1498335,0,30.1498335,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,4,0.02026875,0,215.163843,4.361102143,0,4.361102143,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,5,0.020122523,0,215.163843,4.329639461,0,4.329639461,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,6,0.572627687,0,215.163843,123.2087737,0,123.2087737,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,7,0,0,215.163843,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,8,0.502821523,0,215.163843,108.1890112,0,108.1890112,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,TricCesp,9,0,0,215.163843,0,0,0,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,1,0.002914185,0,39.31034483,0.114557613,0,0.114557613,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,2,0.011218007,0,39.31034483,0.440983735,0,0.440983735,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,3,0.001439504,0,39.31034483,0.056587413,0,0.056587413,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,4,0.000647777,0,39.31034483,0.025464336,0,0.025464336,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,5,0,0,39.31034483,0,0,0,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,6,0,0,39.31034483,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,7,0.000359876,0,39.31034483,0.014146853,0,0.014146853,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,8,0,0,39.31034483,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,DrosRotu,9,0,0,39.31034483,0,0,0,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,1,0,0,47.69516191,0,0,0,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,2,0.002394208,0,47.69516191,0.114192123,0,0.114192123,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,3,0.117316176,0,47.69516191,5.595414031,0,5.595414031,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,4,0,0,47.69516191,0,0,0,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,5,0,0,47.69516191,0,0,0,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,6,0,0,47.69516191,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,7,0,0,47.69516191,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,8,0,0,47.69516191,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Forbs,MenyTrif,9,0,0,47.69516191,0,0,0,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,1,0,0,245.5644258,0,0,0,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,2,0.000241993,0,245.5644258,0.059424781,0,0.059424781,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,3,0,0,245.5644258,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,4,0,0,245.5644258,0,0,0,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,5,0,0,245.5644258,0,0,0,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,6,0,0,245.5644258,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,7,0,0,245.5644258,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,8,0,0,245.5644258,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PiceAbie,9,0,0,245.5644258,0,0,0,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,1,0.066227369,0,235.1994168,15.57663857,0,15.57663857,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,2,0.094472065,0.037502245,235.1994168,22.21977448,8.820506181,13.3992683,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,3,0.055531443,0.019150083,235.1994168,13.06096309,4.504088263,8.556874824,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,4,0.026017191,0.003989601,235.1994168,6.119228054,0.938351721,5.180876333,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,5,0.213429606,0.078994091,235.1994168,50.19851891,18.57936408,31.61915483,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,6,0.011968802,0,235.1994168,2.815055164,0,2.815055164,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,7,0,0,235.1994168,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,8,0.030746763,0.009575041,235.1994168,7.231620678,2.252044131,4.979576547,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_S,9,0.012099381,0.00159584,235.1994168,2.845767337,0.375340689,2.470426648,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,1,0.000685587,0,235.1994168,0.1612496,0,0.1612496,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,2,0.000342793,0,235.1994168,0.0806248,0,0.0806248,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,3,0,0,235.1994168,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,4,0,0,235.1994168,0,0,0,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,5,0.000685587,0,235.1994168,0.1612496,0,0.1612496,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,6,0,0,235.1994168,0,0,0,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,7,0,0,235.1994168,0,0,0,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,8,0,0,235.1994168,0,0,0,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Tree seedlings,PinuSylv_G,9,0.00102838,0,235.1994168,0.2418744,0,0.2418744,-16.4,-241.2752283,na,90.32996055
OLD,oli,dr,Evergreen shrubs,AndrPoli,1,0.018793255,0,128.553811,2.415944573,0,2.415944573,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,2,0,0,128.553811,0,0,0,-24,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,3,0,0,128.553811,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,4,0.023270082,0.02234375,128.553811,2.991457697,2.872374214,0.119083482,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,5,0.075599955,0.04640625,128.553811,9.71866232,5.965700292,3.752962029,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,6,0,0,128.553811,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,7,0.07034375,0.0275,128.553811,9.042957142,3.535229802,5.50772734,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,8,0.120589286,0.09453125,128.553811,15.50221224,12.15235245,3.349859798,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,AndrPoli,9,0.457781983,0.116875,128.553811,58.8496185,15.02472666,43.82489184,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,1,0,0,161.8333333,0,0,0,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,2,0.39690963,0.098928409,161.8333333,64.23320854,16.0099142,48.22329433,-24,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,3,0.331169039,0.240531818,161.8333333,53.59418955,38.92606591,14.66812364,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,4,0,0,161.8333333,0,0,0,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,5,0.407620728,0.07468125,161.8333333,65.96662115,12.08591563,53.88070553,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,6,0,0,161.8333333,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,7,0,0,161.8333333,0,0,0,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,8,0,0,161.8333333,0,0,0,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,EmpeNigr,9,0,0,161.8333333,0,0,0,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,1,0.062915131,0.01236926,132.5515152,8.33949589,1.639564181,6.699931709,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,2,0.022199738,0.000824617,132.5515152,2.94260886,0.109304279,2.833304581,-24,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,3,0.057970131,0.014018495,132.5515152,7.68402868,1.858172739,5.825855941,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,4,0.281673933,0.122043367,132.5515152,37.33630663,16.17703326,21.15927337,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,5,0.161925854,0.050301658,132.5515152,21.46351726,6.667561004,14.79595625,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,6,0.253671562,0.103077168,132.5515152,33.62454986,13.66303484,19.96151502,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,7,0.293143431,0.122043367,132.5515152,38.85660588,16.17703326,22.67957262,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,8,0.362077805,0.18966199,132.5515152,47.99396163,25.13998411,22.85397752,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Evergreen shrubs,VaccOxyc,9,0.292068104,0.161625,132.5515152,38.71406977,21.42363864,17.29043114,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,1,0,0,83.55133141,0,0,0,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,2,0,0,83.55133141,0,0,0,-24,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,3,0,0,83.55133141,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,4,0,0,83.55133141,0,0,0,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,5,0.045735852,0,83.55133141,3.821291344,0,3.821291344,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,6,0,0,83.55133141,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,7,0,0,83.55133141,0,0,0,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,8,0.074193479,0,83.55133141,6.198963958,0,6.198963958,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Tree seedlings,BetuPube,9,0,0,83.55133141,0,0,0,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,1,0.776454805,0,76.34824531,59.28096196,0,59.28096196,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,2,0.42073801,0,76.34824531,32.12260883,0,32.12260883,-24,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,3,0.407786757,0,76.34824531,31.13380333,0,31.13380333,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,4,0.546486395,0,76.34824531,41.72327731,0,41.72327731,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,5,0.113816724,0,76.34824531,8.689707127,0,8.689707127,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,6,0.451675168,0,76.34824531,34.48460653,0,34.48460653,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,7,0.288891751,0,76.34824531,22.05637825,0,22.05637825,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,8,0.229479632,0,76.34824531,17.52036724,0,17.52036724,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Deciduous shrubs,BetuNana,9,0.437568019,0,76.34824531,33.40755043,0,33.40755043,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,1,0,0,207.8108636,0,0,0,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,2,0.034833333,0,207.8108636,7.238745083,0,7.238745083,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,3,0,0,207.8108636,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,4,0,0,207.8108636,0,0,0,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,5,0,0,207.8108636,0,0,0,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,6,0,0,207.8108636,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,7,0,0,207.8108636,0,0,0,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,8,0.081263846,0,207.8108636,16.88751009,0,16.88751009,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareLasi,9,0,0,207.8108636,0,0,0,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,1,0,0,105.8877306,0,0,0,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,2,0,0,105.8877306,0,0,0,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,3,0,0,105.8877306,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,4,0,0,105.8877306,0,0,0,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,5,0,0,105.8877306,0,0,0,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,6,0,0,105.8877306,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,7,0,0,105.8877306,0,0,0,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,8,0.134408036,0.003027961,105.8877306,14.23216191,0.320623868,13.91153805,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CareMage,9,0.216072025,0,105.8877306,22.87937641,0,22.87937641,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,1,0.017028646,0,148.6032254,2.530511695,0,2.530511695,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,2,0.001309896,0,148.6032254,0.194654746,0,0.194654746,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,3,0.035367188,0,148.6032254,5.255678136,0,5.255678136,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,4,0.032343427,0,148.6032254,4.806337569,0,4.806337569,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,5,0.002117188,0,148.6032254,0.314620891,0,0.314620891,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,6,0.005894531,0,148.6032254,0.875946356,0,0.875946356,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,7,0.010479167,0,148.6032254,1.557237966,0,1.557237966,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,8,0.023305719,0,148.6032254,3.463305064,0,3.463305064,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,CarePauc,9,0.011789063,0,148.6032254,1.751892712,0,1.751892712,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,1,0.202355205,0.050397059,128.0808034,25.91781725,6.454895785,19.46292147,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,2,0.206243477,0.024102941,128.0808034,26.41583026,3.087124071,23.32870619,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,3,0.131768417,0.006573529,128.0808034,16.87700471,0.841942929,16.03506178,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,4,0.164074229,0.017529412,128.0808034,21.01475904,2.245181143,18.7695779,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,5,0.185002411,0.010955882,128.0808034,23.69525744,1.403238214,22.29201923,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,6,0.202621109,0.030676471,128.0808034,25.95187444,3.929067,22.02280744,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,7,0.470844055,0.046014706,128.0808034,60.30608485,5.8936005,54.41248435,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,8,0.057923304,0.010955882,128.0808034,7.418863251,1.403238214,6.015625037,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,ErioVagi,9,0.360708055,0.105176471,128.0808034,46.19977744,13.47108686,32.72869058,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,1,0,0,264.662862,0,0,0,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,2,0,0,264.662862,0,0,0,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,3,0,0,264.662862,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,4,0,0,264.662862,0,0,0,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,5,0,0,264.662862,0,0,0,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,6,0,0,264.662862,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,7,0,0,264.662862,0,0,0,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,8,0,0,264.662862,0,0,0,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricAlpi,9,0,0,264.662862,0,0,0,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,1,0.279914063,0,264.662862,74.08285689,0,74.08285689,-22.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,2,0.391879688,0,264.662862,103.7159996,0,103.7159996,-24,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,3,0,0,264.662862,0,0,0,-31.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,4,0.528546348,0,264.662862,139.8865891,0,139.8865891,-21.8,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,5,0,0,264.662862,0,0,0,-24.6,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,6,0,0,264.662862,0,0,0,-22.2,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,7,0.244806112,0,264.662862,64.79108622,0,64.79108622,-25.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,8,0.004131059,0,264.662862,1.093337811,0,1.093337811,-24.4,4310.350202,na,610.4835726
OLD,oli,dr,Graminoids,TricCesp,9,0,0,264.662862,0,0,0,-26.6,4310.350202,na,610.4835726
OLD,oli,dr,Forbs,DrosRotu,1,0,0,39.31034483,0,0,0,-22.6,4310.350202,na,610.4835726
